id,username,date,time,place,tweet,hashtags
1381995113241403398,7bwcp7vu3ttkwsb,2021-04-13,22:38:05,,คลัสเตอร์ใหม่ไหมเนี่ย จัดงานไม่ใส่แมสทั้งงาน ฝันให้ไกลไปให้ถึงเลย จ้า ท่านโจ๊ก ชนชั้นนำอ่าเนอะ เข้าใจๆ คัมแบ๊กอย่างยิ่งใหญ่ ระวังตกม้าตายเพราะไร้ความรับผิดชอบ,"['โควิด19', 'โควิดวันนี้', 'มีล่า', 'คริสตัลทองหล่อ']"
1381993900399763457,whantub,2021-04-13,22:33:16,,เราก็ต้องดูแลตัวเองไว้ก่อนป่ะว่ะแก... ชั้นสั่งร้านนี้ จัดโปรบ่อย พิกัด,"['โควิด19', 'โควิดวันนี้', 'vitamins', 'วิตามิน', 'ของดีบอกต่อ', 'shopee', 'โควิดกรุงเทพ']"
1381993328489549824,niramon_st,2021-04-13,22:31:00,,ภาพแบบนี้ ไม่เคยนำเสนอ รับเงิน สส.แต่นั่งปั่นหำ จับผิด ผลิตแต่วาทะกรรมรายวัน ไม่ละอายแก่ใจบ้างหรอ แค่เอาส้นตีนยกโผล่พ้นน้ำ แค่นี้ก็ถือว่าช่วยชาติแล้วนะคะ,"['โควิด19', 'โควิดทองหล่อ', 'โควิดวันนี้']"
1381992268593164294,darkness4925,2021-04-13,22:26:47,,กลัวจะไปอยู่ในไทม์ไลน์ของใคร,['โควิดวันนี้']
1381991417111699457,pat_thaipbs,2021-04-13,22:23:24,,เชียงใหม่ + ภาพรวมสถานการณ์ รายละเอียด.. ตามรูป จุดตรวจเชิงรุก..วันพรุ่งนี้ เม.ย. ตามรูป,"['โควิด19', 'โควิดเชียงใหม่', 'โควิดวันนี้']"
1381989302536527873,thansettakij,2021-04-13,22:15:00,,ฮุนเซนแจกจริง คนกัมพูชาที่ฉีดวัคซีนโควิดลำดับที่ ล้าน รับโชคเงิน ล้านเรียล,"['โควิดวันนี้', 'ผู้ติดเชื้อโควิด', 'covid19', 'โควิด19', 'ฐานเศรษฐกิจ']"
1381988545619849217,funfun72715659,2021-04-13,22:12:00,,เรามีผื่นขึ้นแบบนี้ไปตรวจไหม ถ้าไปตรวจควรไปที่ไหนได้บ้างขอคำแนะนำด้วย,"['โควิด19', 'โควิดวันนี้']"
1381988521431289856,graceguy05,2021-04-13,22:11:54,,เซฟไว้ก่อน เผื่อเกิดอะไรขึ้นจะได้ไม่งง,"['โควิดวันนี้', 'โควิด19']"
1381987364180910080,graceguy05,2021-04-13,22:07:18,,เอ้าาาาา ละที่พูดไปทำไมไม่ฟัง,"['โควิดวันนี้', 'โควิด19']"
1381986572472438789,mymaytics,2021-04-13,22:04:09,,&;ใหม่สุดๆ อก ยาว. ฿ .,"['รับเราชนะ', 'รับม33', 'รับเรารักกัน', 'ส่งต่อสกินแคร์', 'เสื้อผ้ามือ2', 'howtoperfect', 'dek65', 'tcas64', 'ส่งต่อคสอ', 'ส่งต่อสกินแคร์', 'ของดีบอกต่อ', 'รับแลกม33', 'แลกเงินเราชนะ', 'แลกเราชนะ', 'แลกม33', 'shein', 'โควิดวันนี้', 'คาดิแกน', 'ส่งต่อเสื้อผ้า', 'bbrightvc', 'netflixth']"
1381986385230323712,2plcjf1nyx4uaoj,2021-04-13,22:03:24,,รมว.อว.สั่งทุกมหาวิทยาลัยในสังกัด เปิด รพ.สนาม เตียง ทุกจังหวัดพร้อมรับผู้ป่วยโควิด เพิ่มเต็มศักยภาพ หนังสือพิมพ์เวทีข่าว,['โควิดวันนี้']
1381985442535370753,alindaja,2021-04-13,21:59:40,,น่าประทับใจคะ นอกจากเข้าไปกักตัวแล้วยังช่วยกันต่อเตียง ได้ประโยชน์แก้เหงาไปในตัว,"['โควิดวันนี้', 'โควิดเชียงใหม่']"
1381984739918192640,alindaja,2021-04-13,21:56:52,,ทุกอย่างต้องมีการวางแผนที่ดี ขอบคุณทุกภาคส่วนที่ช่วยกัน เราจะผ่านไปด้วยกัน,['โควิดวันนี้']
1381983703639814144,shareef_advisor,2021-04-13,21:52:45,,กองทัพรัสเซียระดมประชิดพรมแดนตะวันออกของประเทศยูเครนโดยอ้างว่าเพื่อปกป้องประชาชนพูดภาษารีสเซียในเขตดอนบาส ปธน ยูเครนเข้าพบปธน ตุรกีเพื่อขอให้ช่วยหาทางออก ท่านคิดว่ารัสเซียจะบุกยึดพื้นที่เขตดอนบาสของยูเครนหรือไม่,"['โควิดวันนี้', 'ม็อบ14เมษา', 'dek65', 'dek64', 'สวมีไว้ทําไม', 'โพล64']"
1381983570055471104,benzten14,2021-04-13,21:52:13,,ลูกค้าดีลงานกันอยู่ แล้ววันนี้ส่งต่อให้อีกคนมาดูแล ต้องแอดมิดด่วนเพราะรู้ผลว่าเป็น อยู่ในกลุปไลน์เดียวกันยังไม่ได้เจอกัน,['โควิดวันนี้']
1381982821175095298,iammalika09,2021-04-13,21:49:15,,นอกจากไม่ช่วยแล้ว ยังโทษแต่ผู้อื่น บั่นทอนจิตใจคนทำงาน,"['โควิดวันนี้', 'โควิด19']"
1381982762496786438,pat_thaipbs,2021-04-13,21:49:01,,ประจวบคีรีขันธ์ + ..,"['โควิด19', 'โควิดวันนี้', 'โควิดประจวบ']"
1382105709777592322,pitipolkarhand,2021-04-14,05:57:34,,ตอนแบ่งกำไรรับเงินจากเลาน์จ ทำได้ พอให้หาเจ้าของเลาน์จทำโควิคระบาด หาไม่ได้,['โควิดทองหล่อ']
1382048790975193092,teeha_chumnumai,2021-04-14,02:11:23,,จตุจักรวันเสาร์เหงาๆ,['โควิดทองหล่อ']
1382030590388568067,benchamfp,2021-04-14,00:59:04,,วัฒนธรรมอุปถัมภ์โครงสร้างอำนาจและภารกิจทำให้ธุรกิจสีเทาเหล่านี้ต้องจ่ายส่วยให้กับคนมีสีในท้องที่ จึงเป็นที่น่าสังเกตว่าในทุกยุคทุกสมัย วงการคนมีสีจะเข้าไปพัวพันอาณาจักรธุรกิจที่ผิด กม. แทบทั้งนั้น โดยผปก.เองก็มีความจำเป็นต้องจ่ายส่วยเพื่อแลกกับผลกำไรทางธุรกิจ,['โควิดทองหล่อ']
1382026566952054792,benchamfp,2021-04-14,00:43:05,,ถ้าไปไล่ดู หุ้นส่วนธุรกิจเจ้าของคริสตัลทองหล่อจะเห็นว่ามีนายตำรวจระดับสูงถือหุ้นอยู่ด้วย ซึ่งจนถึงตอนนี้ นายตำรวจระดับสูงก็ยังอยู่ดีมีสุข ไม่ถูกตรวจสอบใดๆ ทั้งที่ธุรกิจเปิดไม่ถูกกฎหมาย,['โควิดทองหล่อ']
1382024565430231042,luzyjpavenzy,2021-04-14,00:35:07,,นี้กลับกทมด้วยเครื่องบิน. ต้องกักตัวมะ. คือถ้ากักโดนหักตังวันทำงาน วันละเลยนะ.,['โควิดทองหล่อ']
1382015054573305859,minterme2,2021-04-13,23:57:20,,นี้คิดว่าทำไมไม่ติดโควิคกันทั้งโลกไปเลย แบบฉีดให้อะไรงี้ พอติดแล้วก็จะได้ไม่ต้องมานั่งเครียดว่าติดยัง ไม่ต้องกังวลกลัวติดจากคนอื่น เพราะยังไงก็ยังไม่มียารักษา ที่ไปกักตัวกันนี้ ก็หายเอง หมอพยาบาล ก็แค่เฝ้าดูอาการแค่นั้น,"['โควิค19', 'โควิดทองหล่อ', 'โควิดเชียงใหม่', 'โควิค']"
1382001935545376769,7bwcp7vu3ttkwsb,2021-04-13,23:05:12,,ลืมบอก เป็นงานเลี้ยง คัมแบ๊กกลับ ตร ของ บิ๊กโจ๊ก พล.ต.ท สุรเชฐ จ้าาาาาาา อีดอก ปรสิตสุด กลับมาไม่ว่า เป็นภาระและตัวอย่างที่เหี้ยมาก,"['โควิด19', 'มีล่า', 'โหนกระแส', 'โควิดทองหล่อ', 'บิ๊กโจ๊ก']"
1381999343872266241,benjea0,2021-04-13,22:54:54,,ถ้าเป็นรัฐบาลพลเรือนโดนกปปสและทหารเหลือขอไล่ตั้งแต่โควิดรอบแรก,"['โควิด19', 'ประยุทธ์ออกไป', 'ผนงรจตกม', 'โควิดทองหล่อ']"
1381984473269428226,3oqqxqp8uuspytu,2021-04-13,21:55:49,,เปลี่ยนความเครียด มาเป็นความฮา กับชากัญชง ชาถูกกฏหมาย,"['กัญชา', 'กัญชง', 'มิลินทวิตภพ', 'มิวกลัฟไลฟ์หน่อยหวานใจคิดถึง', 'มิว2ล้าน7ขอเผ็ดเผ็ดจ๊ะ', 'โควิดทองหล่อ', 'โควิด19']"
1381982589427191809,mukmook,2021-04-13,21:48:19,,เอาเชือกไปคนละเส้นเถอะพวกชูสามนิ้ว ไอ้ ส.ส.พรรคนั้นด้วย รวมทั้งหม่องธนาธรเฮงซวย กับไอ้กบฏที่มีเมียฝรั่งเศสด้วยนะ,"['11ปี10เมษา', 'โควิดทองหล่อ']"
1381980584021356546,tayita1237,2021-04-13,21:40:21,,การที่มึงได้เป็นหมอเนี่ย มึงจับฉลากมาได้ใช่ปะ หรือลวงไหมาอิสัส กูปวดใจกับคำพูดมึงฉิบหาย,"['รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'ยกเลิก112', 'โควิด19', 'โควิดทองหล่อ', 'โควิดกรุงเทพ', 'บนเตียงดารา']"
1381979854619373569,kcltv,2021-04-13,21:37:27,,พิธา ระบุ สงกรานต์ปีนี้ สถานการณ์,"['โควิด19', 'โควิด', 'โควิดทองหล่อ', 'โควิดกรุงเทพ', 'โควิด19เชียงใหม่', 'พรรคก้าวไกล', 'รายการคมชัดลึก']"
1381979532501032960,gppsom2,2021-04-13,21:36:11,,หน้ากากอนามัยสีดำ ชั้น ราคา บาท กล่อง ค่าส่ง กล่องต่อไป+ สนใจ ทักไลน์แอด ตอบเร็วกว่างับ,"['หน้ากากอนามัย', 'หน้ากากอนามัยพร้อมส่ง', 'แมส', 'หน้ากากอนามัยราคาถูก', 'โควิดกรุงเทพ', 'โควิดวันนี้', 'โควิด19', 'โควิดทองหล่อ', 'โควิดเชียงใหม่', 'โควิดชลบุรี']"
1381972352762712065,memyprad,2021-04-13,21:07:39,,วัคซีนช่วยได้ แต่มันยังไม่การันตีความปลอดภัย ง่ายสุด ง่ายกว่า คือระมัดระวัง อย่าการ์ดตกครับ,"['โควิดทองหล่อ', 'โควิด19', 'โควิดวันนี้']"
1381972084667023361,chibi76287962,2021-04-13,21:06:35,,โง่ข้ามปีสากลไม่พอ ยังจะโง่ข้ามปีของไทยอีก ดีนะกูไม่ได้โง่เลือกมึงเข้ามา,"['รัฐบาลส้นตีน', 'โควิดทองหล่อ', 'โควิด19', 'โควิดวันนี้', 'โควิดกรุงเทพ']"
1381971527323713539,mukmook,2021-04-13,21:04:22,,คนบ้านี่มีทุกประเทศ นึกว่ามีแต่พวกชูสามนิ้วในไทย,['โควิดทองหล่อ']
1381969800855908360,dodosolsol4,2021-04-13,20:57:30,,อัพเดต พร้อมส่ง ‼ ตอนนี้เหลือแต่สีเขียวนะคะ เหลืออยู่ กล่อง สีดำเข้าพรุ่งนี้นะคะ ออเดอร์ไว้ก่อนได้ค่ะ ค่าจัดส่ง +฿ ปล.สีดำปรับราคาขึ้นตามราคาส่งที่แพงขึ้นค่ะ,"['หน้ากากอนามัยทางการแพทย์', 'หน้ากากอนามัยพร้อมส่ง', 'โควิด19', 'โควิดทองหล่อ', 'โควิดเชียงใหม่']"
1381967271371796485,jinnyleo3,2021-04-13,20:47:27,,ให้มันจับได้จริงๆ เถอะ,"['ตำรวจไทย', 'โควิดทองหล่อ', 'ลุง']"
1381965270135099394,bangkokinsight,2021-04-13,20:39:30,,แห่บริจาคช่วยโรงพยาบาลสนามเชียงใหม่ เล็งเปิดเพิ่มอีกแห่งรับผู้ป่วยพุ่งเกินพัน พิษ,"['โควิดทองหล่อ', 'โควิดเชียงใหม่', 'สถานการณ์โควิด', 'thebangkokinsight']"
1381962311900876803,amarintvhd,2021-04-13,20:27:45,,กทม. เปิดไทม์ไลน์สถานที่เสี่ยง โควิดกรุงเทพ พบ ผับดัง ห้างหรู ร้านอร่อย อยู่ในลิสต์ อื้อ,"['amarinnews', 'amarintv34', 'อมรินทร์ทีวีเอชดีช่อง34', 'โควิดกรุงเทพ', 'โควิดทองหล่อ', 'คลัสเตอร์ทองหล่อ', 'โควิดสถานบันเทิง']"
1381961816415211524,mk_ssnk,2021-04-13,20:25:47,,ปัจจุบันก็ยังมีไม่ใส่แมสอยู่ แถมรวมตัวกันเป็นกลุ่มใหญ่ สงสารหมอกับพนายาลบ้างก็ดี จิตสำนึก สะกดกันเป็นบ้างไหม ปล่อย ลอยแพให้ตายก็เสียจรรยาบรร,"['โควิด19', 'โควิดทองหล่อ']"
1381961040817049608,mtdnoo,2021-04-13,20:22:42,,จุฬาประกาศงดบริการผู้ป่วยนอก ที่ไม่เร่งด่วนฉุกเฉินแล้วค่าา,"['โควิด19', 'โควิดทองหล่อ', 'โควิด']"
1381960607994322952,iwannapinkz,2021-04-13,20:20:59,,มันน่าหงุดหงิดนะพอรู้ว่าคนที่ติดอะเป็นพวกอินฟูเอ็นเซอร์ที่กุตามยุทั้งนั้นเลย กูรู้ว่าไม่มีใครอยากติดหรอก แต่ พวก มึง พลาด จริงๆค่ะไม่ใช่จะขอกำลังใจอย่างเดียว ควรขอโทดคนรอบตัวมึงนู้นน,['โควิดทองหล่อ']
1381952613248159751,_neothailand_,2021-04-13,19:49:13,,เอ้าสหรัฐอเมริกาสั่งระงับใช้วัคซีน &; ชั่วคราว หลังจากพบเหตุการณ์ไม่พึงประสงค์หลังฉีด ได้ยินมาว่าตัวที่ที่ไทยจะสั่งเข้า &; ปะ ปัญหาทั้ง ทั้ง ละ &; ก็ตามมา,"['รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'โควิด19', 'โควิดทองหล่อ']"
1381951320152698887,stuffxcutee,2021-04-13,19:44:04,,สายคล้องแมสนะคะ ฝากร้านด้วยน้าาา สนใจสั่งได้เลยนะงั้บ ตอนนี้มีโปร ฿ น้าา ส่งฟรีทุกรายการนะคะ,"['โควิดทองหล่อ', 'ฝากร้าน', 'ฝากรีทวิตด้วยนะครับ', 'สายคล้องแมส', 'ตลาดนัดexo', 'ตลาดนัดบังทัน']"
1381948651103121413,_neothailand_,2021-04-13,19:33:28,,โคตรพีคอีหนูอนุทินดิ้น เค้าด่าบุคลากรสาธาตรงไหน ใครสมน้ำหน้าประชาชนตรงไหน เค้าระบุว่าคนของมึงนะคะ ไม่ได้ด่ากราดอีควัย อ้างไปเรื่อยพรหมวิหาร อย่างมึงควรจะพรมเช็ดตีนค่ะ,"['รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'โควิด19', 'โควิดวันนี้', 'โควิดทองหล่อ']"
1381948093046775808,stupidmakkk,2021-04-13,19:31:15,,สงกรานต์ปีนี้ ฉลองเบาๆอยู่บ้าน ปีติด โควิดเป็นเหตุ,['โควิดทองหล่อ']
1381944050001932289,balabew,2021-04-13,19:15:11,,ชุดตรวจโควิด ปลอดภัย มีใบรับรอง ตรวจง่าย มีวิธีใช้บอก เห็นผลภายใน นาที ชุดละ ส่งฟรีทั่วไทย ปล. ของมีจำนวนจำกัด จิ้ม,"['โควิท19', 'โควิดเชียงใหม่', 'โควิดวันนี้', 'โควิดทองหล่อ', 'โควิดกรุงเทพ', 'โควิด19', 'โควิด', 'บุพเพสันนิวาส2']"
1381941602206183426,nattapon_sl,2021-04-13,19:05:27,,ไม่เรียก ประยุทธ์ ขายชาติ แล้วจะเรียกว่าอะไร กอบกู้ประเทศ,"['รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'ประยุทธ์ขายชาติ', 'ม็อบ13เมษา', 'ผนงรจตกม', 'ประยุทธ์ออกไป', 'โควิด', 'โควิด19', 'โควิดทองหล่อ', 'ปล่อยเพื่อนเรา', 'หยุดคุกคามประชาชน', 'whatshappeninginthailand']"
1381938825379782661,lifesaver_store,2021-04-13,18:54:25,,ฝากรีหน่อยค่า สเปรย์แอลกอฮอลล์แบบการ์ด มีฝาเปิดปิด มี กลิ่น หอมมากๆค่ะ มีโปรอยู่ สอบถามกลิ่นและโปรได้เลยน้า,"['โควิท19', 'โควิด19', 'โควิดวันนี้', 'โควิดทองหล่อ', 'โควิดกรุงเทพ', 'สเปรย์แอลกอฮอล์', 'สเปรย์แอลกอฮอล์พกพา', 'รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน']"
1381938412941312001,mukmook,2021-04-13,18:52:47,,พวกชูสามนิ้วขอใช้วัคซีน &; ไม่ใช้ทั้งวัคซีนจีน,"['sinovac', 'astrazeneca', 'โควิดทองหล่อ']"
1381937735078928385,dalrace1,2021-04-13,18:50:05,,ที่อังกฤษมีให้ขอที่ตรวจฟรีที่บ้าน ชุดต่อคนแล้วจ้าา สำหรับคนที่ไม่มีอาการ สำหรับ อาทิตย์ ที่สำคัญคือฟรี ไม่ต้องออกไปไหน ไม่ต้องกังวลว่าจะไปแพร่เชื้อให้คนอื่นจ้าาา,"['รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'โควิดวันนี้', 'โควิดทองหล่อ']"
1381937083233660928,parttimeloverme,2021-04-13,18:47:30,,สหรัฐหยุดการให้วัคซีนจอหน์สัน,"['โควิดทองหล่อ', 'โควิดวันนี้', 'โควิด']"
1381930516975259650,pittaya19797630,2021-04-13,18:21:24,,ไม่เกี่ยวกับกิจกรรมใดๆเลย...เอาดีๆนะหมอกลุ่มไหนที่แพร่เชื้อ....อย่าโยนให้นักศึกษามันทุเรศครับ,['โควิดทองหล่อ']
1381929737472237569,_neothailand_,2021-04-13,18:18:19,,เยี่ยมมากสุดยอดมากค่ะ สมกับอันดับขอเอเชีย อันดับของโลกด้านสาธารณะสุข ถถถถ ขยันเกิ้น,"['รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'โควิดเชียงใหม่', 'โควิค19', 'โควิดทองหล่อ']"
1381928072681639992,ldapha,2021-04-13,18:11:42,,พี่หนุ่ม อยากฝากอะไรถึงแฟนๆไหม น้าค่อม สบายดีนะ ไอ้สัส พี่หนุ่ม,"['มิลินทวิตภพ', 'โควิด', 'โหนกระเเส', 'โควิดกรุงเทพ', 'โควิดเชียงใหม่', 'โควิดทองหล่อ', 'โควิด19', 'โควิดวันนี้']"
1381927082251448321,nannaph67449011,2021-04-13,18:07:46,,เราน่าจะได้ฉีดวัคซีนของ เพราะวันนี้รัฐบาล หยุดฉีด ให้คนที่มีอายุต่ำกว่า ปีแล้ว และกำลังนำเข้า &; ยังไม่ได้ของมาฉีดให้ประชาชน,['โควิดทองหล่อ']
1381925790447673353,siamrath_online,2021-04-13,18:02:38,,เปิดไทม์ไลน์ สถานที่เสี่ยงโควิดทองหล่อ มีทั้งวัดห้างร้านอาหารก.พาณิชย์ตลาดนัดรถเมล์,"['ไทม์ไลน์', 'โควิดทองหล่อ', 'โควิด19']"
1381925531642294275,thefeaturesth,2021-04-13,18:01:36,,ล่าสุด เส้นด้ายโพสข้อความในเฟสบุคส่วนตัวว่า ต้องไปอยู่โรงพยาบาลเเล้วค่ะ หลังกระทรวงสาธารณสุข ฟาดยูทูปเบอร์ สาวคนดัง กำลังทำผิดกฏหมายโรคติดต่อร้ายเเรง,"['รัฐบาลส้นตีนคนเชียร์ก็ส้นตีน', 'songkran', 'สงกรานต์', 'โควิดวันนี้', 'โควิด', 'โควิดทองหล่อ', 'โควิดกรุงเทพ']"
1381923949844385792,naewna_news,2021-04-13,17:55:19,,ศธ.ประกาศด่วน งดจัดกิจกรรมทุกชนิดถึง เม.ย.นี้ สั่ง ไม่น้อยกว่าร้อยละ,"['โควิดวันนี้', 'โควิดทองหล่อ']"
1381923807473016839,dodosolsol4,2021-04-13,17:54:45,,งานไทย กรอง .. สารคัดหลั่ง ไม่มีกลิ่นสารเคมี ปั๊ม ปั้มน้อนแมวทุกแผ่น ซีลทั้งกล่อง มีสีชม ขาว ค่าจัดส่ง +฿,"['หน้ากากอนามัยทางการแพทย์', 'โควิดทองหล่อ', 'โควิดวันนี้', 'โควิดทองหล่อ', 'โควิดเชียงใหม่']"
1381922329542893569,dodosolsol4,2021-04-13,17:48:52,,หน้ากากอนามัยทางการแพทย์ ป้องกันฝุ่น ละอองฝอย .. นุ่นมาก กระชับหน้า ชิ้น พร้อมส่งสี ขาว ชม เขียว ฟ้า เหลือง และดำ ค่าจัดส่ง +฿,"['หน้ากากอนามัยทางการแพทย์', 'หน้ากากอนามัยพร้อมส่ง', 'โควิดทองหล่อ', 'โควิดเชียงใหม่', 'โควิด19']"
1381922324887134216,thainews_news,2021-04-13,17:48:51,,หมอขอร้อง ผู้ติดเชื้อโควิด อย่ากักตัวเองอยู่บ้าน ให้รีบเข้ารับการรักษา หวั่นปล่อยไว้อาจรุนแรง,"['โควิดทองหล่อ', 'โควิดวันนี้', 'ไทยนิวส์', 'thainews']"
1381919357169672193,thainews_news,2021-04-13,17:37:04,,ลามอีก บุคลากรทางการแพทย์ รพ.นครปฐม ใกล้ชิดเสี่ยงติดเชื้อโควิดอื้อ พบต้นตอจากสถานบันเทิงในตัวเมือง,"['โควิดทองหล่อ', 'โคราช', 'โควิดวันนี้', 'ไทยนิวส์', 'thainews']"
1381916822241386500,infoquestnews,2021-04-13,17:26:59,,ผบช.น.ตั้งคณะทำงานสืบสวนสอบสวนคดี,"['คริสตัลคลับ', 'เอเมอรัลด์', 'โควิดทองหล่อ', 'โควิด19', 'covid19', 'อินโฟเควสท์']"
1381913482627440648,siamrath_online,2021-04-13,17:13:43,,ชูวิทย์ ซัดรัฐดัดจริตแต่งไทม์ไลน์ ชูทูตญี่ปุ่นยอมรับก็จบ,"['ชูวิทย์', 'ทูตญีปุ่น', 'โควิดทองหล่อ']"
1381913300603052037,dailynewstwit,2021-04-13,17:13:00,,#ศักดิ์สยาม คาดแพทย์ให้ออก รพ. เม.ย. นี้ ระบุยังไม่เห็นเอกสาร สิระ จี้แจงไทม์ไลน์ ยันทุกอย่างคือความจริง เข้าใจโซเชียลฯโจมตี เพราะเป็นคนสาธารณะ,"['ศักดิ์สยาม', 'โควิดทองหล่อ', 'โควิด19', 'เดลินิวส์']"
1381912600376582147,earnoff97,2021-04-13,17:10:13,,แมสพร้อมส่งยังเหลือนะคะ ชิ้นสุดท้ายแว้ววว,"['iheartawards︎', 'โควิด19', 'โควิดวันนี้', 'โควิดทองหล่อ', 'โควิดเชียงใหม่', 'โป๊ปเบลล่า', 'ตลาดนัดไฮคิว', 'ตลาดนัดดาบพิฆาตอสูร', 'ตลาดนัดไยบะ']"
1381912479043756039,thainews_news,2021-04-13,17:09:44,,ยิ่งกว่าบีบหัวใจ แม่ยอมเสี่ยงติดโควิด เข้าไปดูแลลูกสาวที่ป่วย ส่วนพ่อได้แต่ยืนดูห่างๆเพระรับเชื้อเหมือนกัน,"['โควิดทองหล่อ', 'โควิดวันนี้', 'ไทยนิวส์', 'thainews']"
1381906169334177792,nyn3ma,2021-04-13,16:44:40,,พ.ต.อ.ดวงโชติ สุวรรณจรัส ผู้กำกับสน.ทองหล่อคือหลานเขยของรองนายกรัฐมนตรีประวิตร วงษ์สุวรรณ ซึ่งเป็นคนที่มีข่าวลือไม่ดีมากมายว่าใช้เส้นสายและอำนาจในการทำเรื่องสกปรกและยังสนิทสนมกับชาวญี่ปุ่นที่ทำเรื่องผิดแย่ๆในไทยอีก คุณจะยอมให้อภัยรัฐบาลไทยที่ยอมรับสินบนแบบนี้ได้หรือ,['โควิดทองหล่อ']
1381897770475220994,dodosolsol4,2021-04-13,16:11:17,,พร้อมส่ง‼ ผลิตในไทย สีชมพู ทางการแพทย์ใช้ในสถานพยาบาล นุ่ม สายดี ราคา ฿ ค่าจัดส่ง +฿,"['หน้ากากอนามัยพร้อมส่ง', 'หน้ากากอนามัยทางการแพทย์', 'ชี้เป้าของถูก', 'โควิด19', 'โควิด', 'โควิดทองหล่อ']"
1381896696959934466,naewna_news,2021-04-13,16:07:01,,ศักดิ์สยามคาดออก รพ.เม.ย.นี้ เมินโซเซียลจี้เปิดไทม์ไลน์ ความจริงคือความจริง,"['ศักดิ์สยาม', 'โควิดทองหล่อ']"
1381896219929112578,manonelife,2021-04-13,16:05:07,,จากรายการเอาให้ชัดช่องพล.ต.ต.ปิยะ ต๊ะวิชัยรอง ผบช.น.ได้ออกมาเผยผ่านทางโทรศัพท์ว่าตอนนี้ทราบตัวเจ้าของสถานบันเทิงแล้วว่าเป็นใครแต่ไม่มีการขยายผลไปยังหุ้นส่วน ถ้าหากเขาไม่ได้กระทำผิดก็ถือว่าไม่มีความผิดใดๆต้องดูว่าหุ้นส่วนที่มีหุ้น ได้มีการร่วมกระทำผิดแค่ไหน,['โควิดทองหล่อ']
1381895408008318979,mgronlinelive,2021-04-13,16:01:54,,บช.น.ตั้งคณะพนักงานสืบสวนฯ ดำเนินคดีเจ้าของ ผับดังทองหล่อ ต้นตอคลัสเตอร์สถานบริการ เร่งตรวจสอบอ๊อด มิยาบิผู้ก่อตั้ง ไม่ชัดญาติตำรวจโผล่ถือหุ้น,['โควิดทองหล่อ']
1381894741634129920,kukikuki45,2021-04-13,15:59:15,,ขนส่ง แฟลช ได้รับสินค้าวันที่ ค่ะ ได้รับสินค้าแล้ว ติดแท็กรีวิว,"['รีวิวkukikukishop', 'trackingกุกิกุกิ', 'หน้ากากอนามัย', 'หน้ากากอนามัยพร้อมส่ง', 'คลัสเตอร์ทองหล่อ', 'โควิดทองหล่อ', 'โควิดวันนี้']"
1381892603050819584,oy_o_oy,2021-04-13,15:50:45,,นึกว่าจะมาจากทหารที่รัฐประหารขโมยประชาธิปไตยครบ ครั้ง,"['โควิด', 'โควิดวันนี้', 'โควิดเชียงใหม่', 'โควิดทองหล่อ', 'โควิด19', 'covid19', 'ยกเลิกม112']"
1381892167656873984,ice_tim11,2021-04-13,15:49:01,,งานไทย มาตรฐาน กล่องละ เกรดใช้ในโรงพยาบาล เหมาะสำหรับผิวแพ้ง่าย ค่าส่ง &; + ยกลัง กล่อง,"['หน้ากากอนามัยทางการเเพทย์', 'โควิด', 'หน้ากากอนามัยราคาถูก', 'โควิดวันนี้', 'โควิด19', 'โควิดทองหล่อ', 'หน้ากากอนามัย']"
1381891540100861952,thainews_news,2021-04-13,15:46:32,,ชูวิทย์แฉยับตัวละครใหม่ ปาป้าอ๊อดเส้นใหญ่ใกล้ตำรวจ ยกทูตญี่ปุ่นกล้าก้มหัวขอโทษคนไทย แต่ฝั่งเราห่วงภาพตัดแต่งไทม์ไลน์เป็นว่าเล่น,"['ชูวิทย์', 'โควิดทองหล่อ', 'โควิดวันนี้', 'ไทยนิวส์', 'thainews']"
